0.3,0.8194444444444444,0.7916666666666666,-0.03508771929824563
0.4,0.7615740740740741,0.7708333333333334,0.012012012012012064
0.5,0.8425925925925926,0.8425925925925926,0.0
0.6,0.8472222222222222,0.8333333333333334,-0.016666666666666607
0.7,0.9004629629629629,0.8865740740740741,-0.015665796344647463
0.8,0.8634259259259259,0.8611111111111112,-0.0026881720430107
0.3,0.5532407407407407,0.6712962962962963,0.1758620689655173
0.4,0.6018518518518519,0.6712962962962963,0.10344827586206894
0.5,0.6064814814814815,0.6712962962962963,0.09655172413793096
0.6,0.625,0.6388888888888888,0.021739130434782532
0.7,0.6805555555555556,0.6851851851851852,0.006756756756756787
0.8,0.6319444444444444,0.6712962962962963,0.05862068965517243
0.3,0.8703703703703703,0.8703703703703703,0.0
0.4,0.9351851851851852,0.9629629629629629,0.028846153846153744
0.5,0.9027777777777778,0.9305555555555556,0.02985074626865673
0.6,0.9768518518518519,1.0,0.02314814814814814
0.7,0.9166666666666666,0.9259259259259259,0.010000000000000044
0.8,0.9351851851851852,0.9444444444444444,0.009803921568627378
